,ECG_Raw,ECG_Filtered,ECG_Clean,R_Peaks
40,-0.21697998,0.16286956782721584,0.18470054460593938,0.0
41,-0.458374023,0.06059004888330889,0.174274746314878,0.0
42,-0.369262695,-0.04141433504539642,0.1577596695408423,0.0
43,-0.194396973,-0.1365098851969876,0.13579267937166595,0.0
44,-0.108184814,-0.21846544625532477,0.10937992936496341,0.0
45,-0.077514648,-0.2819016835318703,0.0798327810316753,0.0
46,-0.058898926,-0.3226367359611652,0.048683001007935114,0.0
47,-0.046081543,-0.33791890367260197,0.01758487182451704,0.0
48,-0.033569336,-0.32654974942097115,-0.011787924375707328,0.0
49,-0.023498535,-0.2889076347575461,-0.03784366203085225,0.0
50,-0.013427734,-0.2268847045272346,-0.059166313785485786,0.0
51,-0.002746582,-0.1437512648243038,-0.0745970230866044,0.0
52,0.00793457,-0.043961244471921915,-0.08329981415252753,0.0
53,0.019073486,0.06708845631600507,-0.08480911109175253,0.0
54,0.027618408,0.18333302940098034,-0.07905758475959147,0.0
55,0.037231445,0.2983385310140912,-0.06638367531261388,0.0
56,0.048522949,0.4056143002079844,-0.04751886921680018,0.0
57,0.063171387,0.49892906185202857,-0.023555472903998516,0.0
58,0.078735352,0.5726202345588361,0.004103741145406986,0.0
59,0.099487305,0.6218849029579613,0.03381200098187332,0.0
60,0.122833252,0.6430395651073834,0.06375843169695462,0.0
61,0.144500732,0.6337345458895548,0.09205800144987134,0.0
62,0.160827637,0.5931084078356406,0.11684743691787508,0.0
63,0.174102783,0.5218683605258858,0.13638238611085043,0.0
64,0.176544189,0.4222850595000102,0.14913061041882747,0.0
65,0.158081055,0.298094601692723,0.15385574426567747,0.0
66,0.109558105,0.1543070053946246,0.14968627978462354,0.0
67,0.029449463,-0.003071338916802377,0.13616500831823744,0.0
68,-0.055236816,-0.16738474303103146,0.11327522816518307,0.0
69,-0.127410889,-0.33171997065882153,0.08144157959480003,0.0
70,-0.174102783,-0.4893119136609765,0.04150526536034038,0.0
71,-0.202026367,-0.6339304220428248,-0.005324561370233898,0.0
72,-0.210723877,-0.7602178457423128,-0.05753957383645106,0.0
73,-0.209350586,-0.8639529227867803,-0.11341604113564707,0.0
74,-0.197296143,-0.9422251277423914,-0.17110746389766263,0.0
75,-0.177612305,-0.9935129388884427,-0.22873961431159454,0.0
76,-0.161895752,-1.017668355746737,-0.2845017772283979,0.0
77,-0.146026611,-1.0158174342053061,-0.33672874661898095,0.0
78,-0.12878418,-0.9901920471674001,-0.383969251018611,0.0
79,-0.113983154,-0.9439113628332195,-0.4250378109855607,0.0
80,-0.097198486,-0.8807328137141957,-0.4590484276878998,0.0
81,-0.083465576,-0.804791929481237,-0.48542984418310103,0.0
82,-0.070343018,-0.7203486875456846,-0.5039233177728519,0.0
83,-0.059051514,-0.6315553436531676,-0.5145648286159078,0.0
84,-0.051727295,-0.5422573683475733,-0.517654387255237,0.0
85,-0.043029785,-0.4558354468606957,-0.51371557517993,0.0
86,-0.040740967,-0.37509279502399673,-0.5034486616249378,0.0
87,-0.035552979,-0.30218856839786423,-0.48768060777874717,0.0
88,-0.030822754,-0.23861511765472482,-0.46731503194864016,0.0
89,-0.028533936,-0.18521442874732402,-0.44328481155958416,0.0
90,-0.026092529,-0.14222735739672976,-0.41650949049293484,0.0
91,-0.023803711,-0.10936821734977215,-0.3878590929184184,0.0
92,-0.021209717,-0.08591685176660338,-0.35812536229739117,0.0
93,-0.021209717,-0.07082042561207905,-0.3280008845319605,0.0
94,-0.021362305,-0.06279772791039598,-0.2980660474144903,0.0
95,-0.018615723,-0.06043966367332894,-0.26878335666765635,0.0
96,-0.018615723,-0.062300753561215616,-0.2404982865219701,0.0
97,-0.018615723,-0.06697776029962411,-0.21344559797576307,0.0
98,-0.013885498,-0.07317293402828344,-0.18775991253816302,0.0
99,-0.013885498,-0.0797407200057216,-0.16348927925723428,0.0
100,-0.01159668,-0.08571801353986115,-0.14061050850364726,0.0
101,-0.009307861,-0.09033909965389555,-0.11904515289407455,0.0
102,-0.011444092,-0.09303722063538249,-0.0986751759709838,0.0
103,-0.009002686,-0.09343525567394984,-0.07935754351024357,0.0
104,-0.003662109,-0.0913282981502937,-0.060937182609239395,0.0
105,-0.003814697,-0.08666101895818686,-0.04325796508312234,0.0
106,-0.001525879,-0.07950262763100815,-0.026171571975705885,0.0
107,0.000915527,-0.07002197689391701,-0.009544274033534913,0.0
108,0.001068115,-0.058464901380179866,0.006738191884793862,0.0
109,0.003662109,-0.045135278648290394,0.02276736694880075,0.0
110,0.000610352,-0.03038061417848855,0.038610094386989174,0.0
111,0.005950928,-0.014582247690332225,0.054307472442046645,0.0
112,0.005645752,0.0018503780699195213,0.06987441806579613,0.0
113,0.003204346,0.018482497852028414,0.08529959170734788,0.0
114,0.00579834,0.03485538378741772,0.10054552821740698,0.0
115,0.003509521,0.05048807337952213,0.11554892886337799,0.0
116,0.007629395,0.06488131388020342,0.13022118254542753,0.0
117,0.010528564,0.07752539959834345,0.1444492868934839,0.0
118,0.010681152,0.08791319202237446,0.1580974187596645,0.0
119,0.011901855,0.09555907970044404,0.17100944891568895,0.0
120,0.013122559,0.10002403600334812,0.18301270297016067,0.0
121,0.01083374,0.10094631573866662,0.19392323937054984,0.0
122,0.012817383,0.09807670388503778,0.20355284739603327,0.0
123,0.008239746,0.09131658453889842,0.2117178648644357,0.0
124,0.010681152,0.08075643284902992,0.21824977816592006,0.0
125,0.007171631,0.06671165323980638,0.22300739761388014,0.0
126,0.008087158,0.049752013119322425,0.2258902011700886,0.0
127,0.015563965,0.030720294202682123,0.22685221337444883,0.0
128,0.028839111,0.010735285295382133,0.22591554139841002,0.0
129,0.052947998,-0.008825960952713187,0.2231824413584426,0.0
130,0.042419434,-0.026371284677486784,0.21884456369581637,0.0
131,0.051422119,-0.040165281843419436,0.21318787401831932,0.0
132,0.036468506,-0.048430562865747796,0.206591728508268,0.0
133,-0.005950928,-0.049475415651961625,0.19952076260126037,0.0
134,-0.021057129,-0.04184068987427281,0.19250866400736114,0.0
135,-0.007629395,-0.024454873277075167,0.18613353596077437,0.0
136,-0.008850098,0.003216310897156398,0.18098535123174636,0.0
137,-0.022277832,0.04104048006537871,0.17762685390468003,0.0
138,-0.026092529,0.08812365596659774,0.1765500859012624,0.0
139,-0.018768311,0.1427627713279331,0.17813142599377077,0.0
140,-0.018768311,0.2024563860102344,0.18258858013110502,0.0
141,-0.014038086,0.2639812729804708,0.18994330818705402,0.0
142,-0.011749268,0.3235385104671697,0.19999376931290505,0.0
143,-0.011291504,0.37696791672896773,0.21230017923467318,0.0
144,-0.011444092,0.42002421924608996,0.2261869727592286,0.0
145,-0.024414063,0.44870230921385584,0.24076383603307722,0.0
146,-0.079803467,0.45959226366674466,0.2549668008468324,0.0
147,-0.047149658,0.4502373487094998,0.26761905828981647,0.0
148,0.181274414,0.41945970413004324,0.277509221639683,0.0
149,0.864868164,0.3676095277065786,0.2834824349129439,0.0
150,0.850372314,0.29668822555530605,0.2845371117648789,0.0
151,0.198669434,0.21030228230506975,0.2799176860598078,0.0
152,-0.297241211,0.11342962735071208,0.2691924801082904,0.0
153,-0.449981689,0.012020290074169347,0.2523066118940746,0.0
154,-0.338897705,-0.08750880789031013,0.22960303594152132,0.0
155,-0.183258057,-0.17880719207707002,0.20180951662444882,0.0
156,-0.110473633,-0.2560819023305654,0.16999407815258039,0.0
157,-0.075378418,-0.31449896379503545,0.13549499795252884,0.0
158,-0.052642822,-0.3504731986138769,0.0998332276884625,0.0
159,-0.039367676,-0.36184340277966265,0.06461545906774205,0.0
160,-0.031738281,-0.3479412481961285,0.03143541364345423,0.0
161,-0.02243042,-0.3095677537490029,0.0017798025425790048,0.0
162,-0.013885498,-0.24889307731509847,-0.02305590590182266,0.0
163,-0.006256104,-0.16929528079559136,-0.04203807073008553,0.0
164,0.003662109,-0.07515256342369156,-0.054449166988734546,0.0
165,0.013275146,0.02839815761581997,-0.05992417247471822,0.0
166,0.020446777,0.13572511446289115,-0.058468329709984425,0.0
167,0.03036499,0.24097824667289924,-0.05045629646780545,0.0
168,0.037231445,0.33836970846165904,-0.03661331442563037,0.0
169,0.050964355,0.4224500259141351,-0.01797955799212246,0.0
170,0.065460205,0.4883714152590848,0.0041406856561219275,0.0
171,0.084991455,0.5321290190036707,0.02824287107952877,0.0
172,0.106811523,0.5507697350090727,0.05269644579213893,0.0
173,0.127563477,0.5425573140109243,0.07582633162404531,0.0
174,0.13885498,0.5070820112871146,0.09599793990624081,0.0
175,0.147399902,0.44530383648474914,0.11170154851866865,0.0
176,0.149841309,0.3595207675949089,0.12163152802029302,0.0
177,0.132751465,0.2532573761569157,0.12475579207614783,0.0
178,0.084075928,0.13107509441735493,0.12037105606117088,0.0
179,0.015716553,-0.001687523038362818,0.10814008956068889,0.0
180,-0.057678223,-0.1392285474451992,0.0881081744746806,0.0
181,-0.11505127,-0.2756275959424606,0.06069739325444457,0.0
182,-0.15838623,-0.4051945765054848,0.02667904833795927,0.0
183,-0.177459717,-0.5227938927935231,-0.012873744237690526,0.0
184,-0.178985596,-0.6241185263597611,-0.056649667932115684,0.0
185,-0.171661377,-0.7058943852814362,-0.10317420341363544,0.0
186,-0.159454346,-0.7660032317316354,-0.15089049633389845,0.0
187,-0.14175415,-0.8035209493501488,-0.19824044500676472,0.0
188,-0.125274658,-0.8186756537711558,-0.24374074002732,0.0
189,-0.110321045,-0.8127363622806729,-0.28604938708985783,0.0
190,-0.096893311,-0.7878472214939818,-0.3240193273990293,0.0
191,-0.079956055,-0.7468245870011582,-0.35673699734258024,0.0
192,-0.070495605,-0.6929347361026141,-0.3835449125487748,0.0
193,-0.065155029,-0.6296689842457089,-0.40404851581436896,0.0
194,-0.058898926,-0.5605308314888957,-0.41810851559758344,0.0
195,-0.049133301,-0.48884688893855666,-0.42582071232597174,0.0
196,-0.040588379,-0.4176101433285331,-0.42748584274577434,0.0
197,-0.036773682,-0.34936095254529204,-0.42357227207958387,0.0
198,-0.033111572,-0.28610821988862956,-0.4146744507465377,0.0
199,-0.026092529,-0.22929055856866856,-0.4014699556568487,0.0
200,-0.021362305,-0.17977500153006137,-0.38467768807492864,0.0
201,-0.021514893,-0.13788899956150225,-0.36501943579402796,0.0
202,-0.021057129,-0.1034800998107314,-0.3431865626005762,0.0
203,-0.018615723,-0.07599679058621876,-0.3198130965128718,0.0
204,-0.016174316,-0.054583535758532586,-0.29545598137947,0.0
205,-0.016174316,-0.03818300815642449,-0.27058276369950035,0.0
206,-0.010528564,-0.02563892334742838,-0.24556653456838418,0.0
207,-0.011138916,-0.015793574137989142,-0.2206875559915003,0.0
208,-0.006408691,-0.00757505590239917,-0.19614068399821136,0.0
209,-0.006713867,-7.015062940376321e-05,-0.1720474629342858,0.0
210,-0.006408691,0.007420173282443796,-0.1484716049240076,0.0
211,-0.004119873,0.015344727022264922,-0.1254364810035033,0.0
212,-0.003662109,0.023886680389144523,-0.10294322997237376,0.0
213,-0.001525879,0.03296897263603681,-0.08098813256012015,0.0
214,0.000915527,0.042279838196753246,-0.059577998202899024,0.0
215,0.005645752,0.051316796849892474,-0.038742465899661405,0.0
216,0.00579834,0.0594465570000028,-0.018542324440373403,0.0
217,0.005493164,0.06597745586217608,0.0009267961472451684,0.0
218,0.00579834,0.07024034460283751,0.019535729754880618,0.0
219,0.005645752,0.0716732104602824,0.037128138895507964,0.0
220,0.008087158,0.06990426203902877,0.053531679397498415,0.0
221,0.010528564,0.06482764915275456,0.06857336929745228,0.0
222,0.020141602,0.05666546648179142,0.08209821928475582,0.0
223,0.033569336,0.04600930413467569,0.09398983136567646,0.0
224,0.064086914,0.03383455870092349,0.10419133353794674,0.0
225,0.056610107,0.021481328213274586,0.11272472179865975,0.0
226,0.061035156,0.010597383091145184,0.11970647736581155,0.0
227,0.05065918,0.0030417012626177964,0.1253572841996976,0.0
228,0.004882813,0.0007512536373059306,0.13000385716320742,0.0
229,-0.016479492,0.005578522615385162,0.1340713448869584,0.0
230,-0.011138916,0.01911169122830854,0.13806548377191735,0.0
231,-0.003967285,0.04249258984129088,0.14254458257521707,0.0
232,-0.011444092,0.07624880699621292,0.14808240094681835,0.0
233,-0.016021729,0.1201560484774955,0.15522393657803127,0.0
234,-0.016174316,0.17314543431510987,0.16443697085223566,0.0
235,-0.013885498,0.23326831408259618,0.17606289228482164,0.0
236,-0.007171631,0.2977283343957266,0.19027078454388768,0.0
237,-0.006103516,0.36298679277408075,0.20701899395912488,0.0
238,-0.006561279,0.4249427760848999,0.22602834260976407,0.0
239,-0.001068115,0.4791843168204396,0.24677079665874319,0.0
240,0.00579834,0.521300884471957,0.2684767132891895,0.0
241,-0.018615723,0.5472410021421709,0.29016275701751876,0.0
242,-0.065002441,0.5536916690847516,0.3106811850068537,0.0
243,0.006256104,0.5384484971230948,0.32878943917687614,0.0
244,0.343017578,0.5007369548268024,0.3432368352507802,0.0
245,1.0496521,0.4414371099648483,0.3528626280469886,0.0
246,0.710144043,0.3631618382100741,0.35669707325348954,0.0
247,-0.008087158,0.2701503738607588,0.354054921950967,0.0
248,-0.410003662,0.16797040576526423,0.3446100809151545,0.0
249,-0.415649414,0.06306442115374536,0.32844179310721144,0.0
250,-0.249481201,-0.037790143152557805,0.30604656950843756,0.0
251,-0.12802124,-0.12802795909927323,0.2783150792237427,0.0
252,-0.080108643,-0.20178550004862889,0.24647772775021695,0.0
253,-0.062408447,-0.25429401386597583,0.21202568250024917,0.0
254,-0.045623779,-0.2821596177618802,0.17661545467265125,0.0
255,-0.033416748,-0.28353002894899226,0.14196520676632082,0.0
256,-0.019073486,-0.2581561416602749,0.1097502456104584,0.0
257,-0.011444092,-0.20736081875058252,0.0815040815283322,0.0
258,-0.004425049,-0.13392879158613963,0.05853022928494496,0.0
259,0.003356934,-0.04193153753502082,0.041828734334807875,0.0
260,0.012054443,0.06349987973279209,0.03204030464199023,0.0
261,0.020599365,0.1764422048873516,0.029409947041391892,0.0
262,0.031738281,0.29047684942776714,0.03377114761463672,0.0
263,0.04196167,0.39900601890375775,0.04455087441706884,0.0
264,0.059356689,0.4955778786301338,0.060794981817300885,0.0
265,0.073547363,0.5742098594784816,0.08121291901480487,0.0
266,0.095825195,0.62969801967324,0.10423995650788775,0.0
267,0.117797852,0.657898935190054,0.12811442249073798,0.0
268,0.13885498,0.655969283283298,0.15096668671743807,0.0
269,0.157165527,0.622547603174221,0.17091586968086286,0.0
270,0.170593262,0.5578631927256898,0.18616954683777187,0.0
271,0.178222656,0.46375920203886845,0.19512114474082085,0.0
272,0.166778564,0.34362104700571283,0.19643939101742414,0.0
273,0.124664307,0.20220741101236744,0.1891441928125803,0.0
274,0.054626465,0.04538912527961301,0.17266377803188807,0.0
275,-0.035705566,-0.12018960599787146,0.1468689042565829,0.0
276,-0.1171875,-0.28750419288035206,0.1120814167190934,0.0
277,-0.173950195,-0.4495664240182721,0.06905631763239936,0.0
278,-0.206756592,-0.5998312229248082,0.01893859297662438,0.0
279,-0.218963623,-0.7325607678242282,-0.03680193708215875,0.0
280,-0.21697998,-0.8431187266447443,-0.09645278953556854,0.0
281,-0.202178955,-0.9281757160732185,-0.1581519042738791,0.0
282,-0.187530518,-0.9858167639485975,-0.2199850211610338,0.0
283,-0.171508789,-1.0155509813209822,-0.28008084199595096,0.0
284,-0.15411377,-1.0182316925076509,-0.33669813136120585,0.0
285,-0.137481689,-0.9959013001794614,-0.3882999760630149,0.0
286,-0.121459961,-0.9515790093285963,-0.43361173824650595,0.0
287,-0.104370117,-0.8890113390809224,-0.47166065464901097,0.0
288,-0.08605957,-0.8124054048331807,-0.5017964279697481,0.0
289,-0.074920654,-0.7261635893769042,-0.5236934268869301,0.0
290,-0.065460205,-0.6346357690006064,-0.5373361863280814,0.0
291,-0.055236816,-0.5419020436498969,-0.5429907315602277,0.0
292,-0.045471191,-0.4515952857786938,-0.5411648149326685,0.0
293,-0.038452148,-0.36676912021375097,-0.53256045251565,0.0
294,-0.030975342,-0.28981345768731354,-0.5180221992494451,0.0
295,-0.025939941,-0.2224165972239977,-0.49848443858071295,0.0
296,-0.026245117,-0.1655702744650928,-0.4749206253707102,0.0
297,-0.023803711,-0.11961191941085964,-0.44829695099981814,0.0
298,-0.023651123,-0.08429685066364745,-0.41953234006584045,0.0
299,-0.023956299,-0.05889222364117236,-0.3894660826341108,0.0
300,-0.023498535,-0.04228428549177038,-0.3588337979274455,0.0
301,-0.023651123,-0.03309083157697587,-0.32825185468857165,0.0
302,-0.018768311,-0.029771619327693635,-0.2982098738632041,0.0
303,-0.018615723,-0.03073075157219901,-0.2690705356950771,0.0
304,-0.016174316,-0.03440653801296513,-0.24107562046893197,0.0
305,-0.013885498,-0.03934591033241353,-0.21435703353949548,0.0
306,-0.012359619,-0.0442619577239485,-0.18895149433369313,0.0
307,-0.00869751,-0.048074469560346215,-0.1648175918313173,0.0
308,-0.006408691,-0.049934463348263895,-0.1418540076527479,0.0
309,-0.004119873,-0.049234499607705214,-0.1199178622830993,0.0
310,-0.001525879,-0.045607114318300335,-0.09884232916149421,0.0
311,0.003509521,-0.03891392771444949,-0.07845286455876264,0.0
312,0.000762939,-0.029227931223776666,-0.058581599066147724,0.0
313,0.001068115,-0.016811146523831248,-0.03907961254608052,0.0
314,0.004577637,-0.00208935486422529,-0.01982695601024558,0.0
315,0.005493164,0.014374987765748956,-0.0007403844093433162,0.0
316,0.005645752,0.03191109727026305,0.018221176094740287,0.0
317,0.003356934,0.04976939950626591,0.0370533787621519,0.0
318,0.005493164,0.06715256025284072,0.05570538074659036,0.0
319,0.007781982,0.08324852103113503,0.07408091859699041,1.0
320,0.00793457,0.09726605497642625,0.0920415385219064,0.0
321,0.008544922,0.10847313162052388,0.1094120032037895,0.0
322,0.01083374,0.11623797007071042,0.12598789450327466,0.0
323,0.008239746,0.12007211917959607,0.1415454000867613,0.0
324,0.009460449,0.11967426454663481,0.1558532067035382,0.0
325,0.008239746,0.11497274601900818,0.1686863204502411,0.0
326,0.005645752,0.10616399305496443,0.17984149325313706,0.0
327,0.010986328,0.09374326911207236,0.18915375468941664,0.0
328,0.016174316,0.07852329945473813,0.19651333081823644,0.0
329,0.045318604,0.06163563807524379,0.20188198277116168,0.0
330,0.063781738,0.04450924123589127,0.20530753315062356,0.0
331,0.057067871,0.02882107759362807,0.20693510246695224,0.0
332,0.06439209,0.016415213330927027,0.2070134112999094,0.0
333,0.031738281,0.009189916970038323,0.20589449584696828,0.0
334,-0.00289917,0.00895665753146388,0.2040254082719158,0.0
335,-0.018920898,0.01727962043708081,0.20193096413295866,0.0
336,-0.009155273,0.03530846959129266,0.20018733260893473,0.0
337,-0.010223389,0.06361962977962576,0.1993871571833752,0.0
338,-0.021057129,0.10208203680845457,0.20009782813904836,0.0
339,-0.021057129,0.14976243650662102,0.20281539447581132,0.0
340,-0.018310547,0.20488340744254563,0.20791732471863547,0.0
341,-0.016326904,0.26484454957329095,0.21561785339306128,0.0
342,-0.011749268,0.3263136943476609,0.22592994185271653,0.0
343,-0.010986328,0.3853905519682439,0.23863790013909106,0.0
344,-0.004272461,0.43784002097767316,0.2532844284101829,0.0
345,-0.001525879,0.4793865615912901,0.2691752195080095,0.0
346,-0.012512207,0.5060546731071234,0.28540330458897833,0.0
347,-0.067443848,0.5145336815381494,0.3008940142658756,0.0
348,-0.022888184,0.5025376601584898,0.3144697623327651,0.0
349,0.251464844,0.4691232038469397,0.3249318257104568,0.0
350,0.959472656,0.41491980088224495,0.3311539029350144,0.0
351,0.818023682,0.34222399333343756,0.33217965160005,0.0
352,0.051422119,0.2549177789058282,0.32731417693128856,0.0
353,-0.404205322,0.15820003142917635,0.3161985252110603,0.0
354,-0.430297852,0.05816106375833053,0.29885752748929884,0.0
355,-0.270385742,-0.038734055890325705,0.27571492077049065,0.0
356,-0.136108398,-0.12617548365153086,0.24757451201128536,0.0
357,-0.08605957,-0.19848630379783752,0.21557069593914374,0.0
358,-0.061340332,-0.25100720745607324,0.1810947633912369,0.0
359,-0.045471191,-0.28037116873593027,0.14570487299862353,0.0
360,-0.033569336,-0.28466750743022584,0.1110276620866928,0.0
361,-0.021209717,-0.26350382694666763,0.0786587706089841,0.0
362,-0.014190674,-0.21797856814037742,0.05006846497282331,0.0
363,-0.006713867,-0.1505783637973427,0.026517336578474902,0.0
364,0.001983643,-0.06501421804076847,0.008985858323251644,0.0
365,0.008087158,0.03399049382779194,-0.0018795112636762776,0.0
366,0.015869141,0.14094856230205105,-0.0058019486951523536,0.0
367,0.028991699,0.24988362759118193,-0.002890712493771156,0.0
368,0.042114258,0.35462147242372183,0.006361765083144752,0.0
369,0.055389404,0.4490886778734101,0.021101684145889418,0.0
370,0.06652832,0.5276091275820172,0.040153525697992465,0.0
371,0.076293945,0.5851881366301284,0.06207589886734759,0.0
372,0.095825195,0.6177729999146125,0.08523134387277224,0.0
373,0.119018555,0.6224776911463542,0.10786722914711715,0.0
374,0.138702393,0.5977585805985686,0.12820424963602706,0.0
375,0.156860352,0.5435278379174032,0.14452841795032506,0.0
376,0.159759521,0.46119223922099684,0.15528189993262917,0.0
377,0.155029297,0.3536079393215742,0.15914767100129712,0.0
378,0.133972168,0.22494666543296699,0.15512286746410175,0.0
379,0.068359375,0.08047561987770585,0.14257598306230185,0.0
380,-0.009918213,-0.07373841422616471,0.12128379235163445,0.0
381,-0.087127686,-0.23118176471999272,0.09144509032540324,0.0
382,-0.151672363,-0.38527711156080746,0.05366996024577482,0.0
383,-0.191345215,-0.5297666918337999,0.008945162043243214,0.0
384,-0.202026367,-0.6590645631622633,-0.04142186034332418,0.0
385,-0.202484131,-0.7685508110445788,-0.09587617738069977,0.0
386,-0.19744873,-0.8547875742048794,-0.15270036848529384,0.0
387,-0.190734863,-0.9156454410283836,-0.21010523687150146,0.0
388,-0.17074585,-0.9503376135880818,-0.26632009460314743,0.0
389,-0.147247314,-0.9593671269915588,-0.31967692553773386,0.0
390,-0.13885498,-0.9443987157899371,-0.36868361260062416,0.0
391,-0.116882324,-0.908071324228038,-0.41208258113567825,0.0
392,-0.104217529,-0.8537696776536864,-0.4488925228177317,0.0
393,-0.094604492,-0.7853739181663857,-0.4784321956594359,0.0
394,-0.076293945,-0.7070053959810001,-0.5003265385371484,0.0
395,-0.058898926,-0.6227846991497119,-0.5144964161474489,0.0
396,-0.055236816,-0.5366152556259467,-0.5211341734007213,0.0
397,-0.045623779,-0.45200262077103,-0.5206678006180668,0.0
398,-0.045623779,-0.3719160870645285,-0.5137168832341564,0.0
399,-0.037994385,-0.29869578045466505,-0.5010436385272387,0.0
400,-0.027313232,-0.23400524707163578,-0.4835022512846618,0.0
401,-0.023651123,-0.17882691921245142,-0.46198945002696135,0.0
402,-0.025787354,-0.13349583905608214,-0.4373988622276496,0.0
403,-0.026092529,-0.09776553835768192,-0.4105811947054297,0.0
404,-0.014190674,-0.07089895901301105,-0.38231174125199807,0.0
405,-0.016174316,-0.05177676249241248,-0.353266157055528,0.0
406,-0.018920898,-0.03901530235761381,-0.3240048899503996,0.0
407,-0.028381348,-0.03108681626076739,-0.29496614771112406,0.0
408,-0.020904541,-0.026434937825924126,-0.26646682644306136,0.0
409,-0.021057129,-0.023579465475065828,-0.23871044235056477,0.0
410,-0.01373291,-0.021205518428458553,-0.2118008143122649,0.0
411,-0.00869751,-0.018233683971431075,-0.18576005266683515,0.0
412,-0.006408691,-0.013869287537618652,-0.16054932488157736,0.0
413,-0.011291504,-0.007630261360257136,-0.13609088109487963,0.0
414,-0.003814697,0.0006458694468238491,-0.11228991118521728,0.0
415,0.004425049,0.010814593632659027,-0.08905494764895135,0.0
416,0.013275146,0.0224547371844927,-0.06631570755461479,0.0
417,0.000915527,0.03491421605197026,-0.044037468490919766,0.0
418,-0.00289917,0.04736877372008555,-0.022231282701267285,0.0
419,-0.021057129,0.058891337705387334,-0.0009595345140929875,0.0
420,-0.012817383,0.06852967610409302,0.019663467555382244,0.0
421,0.015106201,0.07538965700472813,0.039475986761626024,0.0
422,0.013275146,0.0787204310134824,0.058278348489615266,0.0
423,0.017547607,0.0779965455201278,0.07584705853642466,0.0
424,0.013122559,0.07299092487421399,0.09195285497717723,0.0
425,0.059356689,0.06383222761239425,0.10638164777147453,0.0
426,0.003662109,0.05104039285103744,0.11895696946256927,0.0
427,0.006866455,0.035535149936953773,0.1295622921088326,0.0
428,0.032653809,0.018613777938784312,0.1381613938347555,0.0
429,0.035247803,0.0018961805335734744,0.14481490260459923,0.0
430,0.050506592,-0.012762859707614434,0.14969120681204642,0.0
431,0.048217773,-0.023392366649018406,0.15307010194083015,0.0
432,-0.018615723,-0.028050200588382,0.15533786009240746,0.0
433,-0.028686523,-0.024986344408781606,0.15697290027339533,0.0
434,-0.025787354,-0.012812784219410699,0.1585219161801905,0.0
435,-0.022277832,0.009334185970158587,0.16056714141619524,0.0
436,-0.012817383,0.041654093601438597,0.16368630054955638,0.0
437,-0.013427734,0.08357873118540501,0.16840759668147703,0.0
438,-0.03112793,0.13371686811639022,0.17516274433570164,0.0
439,-0.026245117,0.18985683784877272,0.18424153568166735,0.0
440,-0.016174316,0.24903384231662873,0.19575171233288755,0.0
441,-0.024871826,0.30766533135670615,0.20958798062965972,0.0
442,0.000762939,0.361753416740523,0.22541381879981126,0.0
